Release Date,Season,Episode,Episode Title,Name,Sentence
2011-06-19,Season 1,Episode 10,Fire and Blood,joffrey lannister,"That's your Septa there. l'll tell you what, l'm going to give you a present. After l raise my armies and kill your traitor brother, l'm going to give you his head as well."
2011-06-19,Season 1,Episode 10,Fire and Blood,sansa stark,Or maybe he'll give me yours.
2011-06-19,Season 1,Episode 10,Fire and Blood,sandor clegane,"Here, girl."
2011-06-19,Season 1,Episode 10,Fire and Blood,joffrey lannister,Will you obey now? Or do you need another lesson? l'll look for you in court.
2011-06-19,Season 1,Episode 10,Fire and Blood,sandor clegane,"Save yourself some pain, girl. Give him what he wants."
2011-06-19,Season 1,Episode 10,Fire and Blood,sandor clegane,You'll be needing that again.
2011-06-19,Season 1,Episode 10,Fire and Blood,jonos bracken,The proper course is clear - pledge fealty to King Renly and move south to join our forces with his.
2011-06-19,Season 1,Episode 10,Fire and Blood,robb stark,Renly is not the king.
2011-06-19,Season 1,Episode 10,Fire and Blood,jonos bracken,"You cannot mean to hold to Joffrey, my lord. He put your father to death."
2011-06-19,Season 1,Episode 10,Fire and Blood,robb stark,"That doesn't make Renly king. He's Robert's youngest brother. lf Bran can't be Lord of Winterfell before me, Renly can't be king before Stannis."
2011-06-19,Season 1,Episode 10,Fire and Blood,jonos bracken,Do you mean to declare us for Stannis?
2011-06-19,Season 1,Episode 10,Fire and Blood,galbart glover,Renly is not right! lf we put ourselves behind Stannis…
2011-06-19,Season 1,Episode 10,Fire and Blood,greatjon umber,"My Lords. My Lords! Here is what l say to these two kings. Renly Baratheon is nothing to me, nor Stannis neither. Why should they rule over me and mine from some flowery seat in the South? What do they know of the Wall or the Wolfswood? Even their gods are wrong! Why shouldn't we rule ourselves again? lt was the dragons we bowed to and now the dragons are dead! There sits the only king l mean to bend my knee to - the King in the North!"
2011-06-19,Season 1,Episode 10,Fire and Blood,rickard karstark,l'll have peace on those terms. They can keep their Red Castle and their iron chair too. The King in the North!
2011-06-19,Season 1,Episode 10,Fire and Blood,theon greyjoy,"Am l your brother, now and always?"
2011-06-19,Season 1,Episode 10,Fire and Blood,robb stark,Now and always.
2011-06-19,Season 1,Episode 10,Fire and Blood,theon greyjoy,"My sword is yours in victory and defeat, from this day until my last day."
2011-06-19,Season 1,Episode 10,Fire and Blood,greatjon umber,The King in the North!
2011-06-19,Season 1,Episode 10,Fire and Blood,all,The King in the North! The King in the North! The King in the North! The King in the North!
2011-06-19,Season 1,Episode 10,Fire and Blood,stark guard,Lady Stark.
2011-06-19,Season 1,Episode 10,Fire and Blood,catelyn stark,l want to see him. Now! Leave us.
2011-06-19,Season 1,Episode 10,Fire and Blood,catelyn stark,Leave us.
2011-06-19,Season 1,Episode 10,Fire and Blood,jaime lannister,"You look lovely tonight, Lady Stark. Widowhood becomes you. Your bed must be lonely. ls that why you came? l'm not at my best, but l think l could be of service. You slip out of that gown and we'll see if l'm up to it. Oh, l do like a violent woman."
2011-06-19,Season 1,Episode 10,Fire and Blood,catelyn stark,"l will kill you tonight, Ser. Pack your head in a box and send it to your sister."
2011-06-19,Season 1,Episode 10,Fire and Blood,jaime lannister,"Let me show you how. Hit me again, over the ear. And again and again. You're stronger than you look, it shouldn't take long."
2011-06-19,Season 1,Episode 10,Fire and Blood,catelyn stark,"That is what you want the world to believe, isn't it? That you don't fear death."
2011-06-19,Season 1,Episode 10,Fire and Blood,jaime lannister,"But l don't, my lady. The dark is coming for all of us. Why cry about it?"
2011-06-19,Season 1,Episode 10,Fire and Blood,catelyn stark,"Because you are going to the deepest of the seven hells, if the gods are just."
2011-06-19,Season 1,Episode 10,Fire and Blood,jaime lannister,What gods are those? The trees your husband prayed to? Where were the trees when his head was getting chopped off? lf your gods are real and if they are just why is the world so full of injustice?
2011-06-19,Season 1,Episode 10,Fire and Blood,catelyn stark,Because of men like you.
2011-06-19,Season 1,Episode 10,Fire and Blood,jaime lannister,There are no men like me. Only me.
2011-06-19,Season 1,Episode 10,Fire and Blood,catelyn stark,My son Bran. How did he come to fall from that tower?
2011-06-19,Season 1,Episode 10,Fire and Blood,jaime lannister,l pushed him out the window.
2011-06-19,Season 1,Episode 10,Fire and Blood,catelyn stark,Why?
2011-06-19,Season 1,Episode 10,Fire and Blood,jaime lannister,I hoped the fall would kill him.
2011-06-19,Season 1,Episode 10,Fire and Blood,jaime lannister,You should get some sleep. lt's going to be a long war.
2011-06-19,Season 1,Episode 10,Fire and Blood,lancel lannister,"l can't believe we're actually at war. Was it this exciting last time, when you were young? What does it say? Have we captured Robb Stark yet? What's our next move?"
2011-06-19,Season 1,Episode 10,Fire and Blood,cersei lannister,Stop talking. Get back into bed.
2011-06-19,Season 1,Episode 10,Fire and Blood,tywin lannister,They have my son.
2011-06-19,Season 1,Episode 10,Fire and Blood,tyrion lannister,The Stark boy appears to be less green than we'd hoped.
2011-06-19,Season 1,Episode 10,Fire and Blood,leo lefford,l've heard his wolf killed a dozen men and as many horses.
2011-06-19,Season 1,Episode 10,Fire and Blood,addam marbrand,ls it true about Stannis and Renly?
2011-06-19,Season 1,Episode 10,Fire and Blood,kevan lannister,"Both Baratheon brothers have taken up against us. Jaime captured, his armies scattered. lt's a catastrophe. Perhaps we should sue for peace."
2011-06-19,Season 1,Episode 10,Fire and Blood,tyrion lannister,There's your peace. Joffrey saw to that when he decided to remove Ned Stark's head. You'll have an easier time drinking from that cup than you will bringing Robb Stark to the table now. He's winning – in case you hadn't noticed.
2011-06-19,Season 1,Episode 10,Fire and Blood,kevan lannister,l'm told we still have his sisters.
2011-06-19,Season 1,Episode 10,Fire and Blood,leo lefford,The first order of business is ransoming Ser Jaime.
2011-06-19,Season 1,Episode 10,Fire and Blood,addam marbrand,Kevan Lannister
2011-06-19,Season 1,Episode 10,Fire and Blood,tywin lannister,"They have my son! Get out, all of you. Not you. You were right about Eddard Stark. lf he were alive, we could have used him to broker a peace with Winterfell and Riverrun, which would have given us more time to deal with Robert's brothers. But now – madness. Madness and stupidity. l always thought you were a stunted fool. Perhaps l was wrong."
2011-06-19,Season 1,Episode 10,Fire and Blood,tyrion lannister,"Half wrong. l'm new to strategy, but unless we want to be surrounded by three armies, it appears we can't stay here."
2011-06-19,Season 1,Episode 10,Fire and Blood,tywin lannister,No one will stay here. Ser Gregor will head out with 500 riders and set the Riverland on fire from Godo s Eye to the Red Fork. The rest of us will regroup at Harrenhal. And you will go to King's Landing.
2011-06-19,Season 1,Episode 10,Fire and Blood,tyrion lannister,And do what?
2011-06-19,Season 1,Episode 10,Fire and Blood,tywin lannister,"Rule. You will serve as Hand of the King in my stead. You will bring that boy king to heel, and his mother too, if needs be. And if you get so much as a whiff of treason from any of the rest – Baelish, Varys, Pycelle…"
2011-06-19,Season 1,Episode 10,Fire and Blood,tyrion lannister,"Heads, spikes, walls. Why not my uncle? Why not anyone? Why me?"
2011-06-19,Season 1,Episode 10,Fire and Blood,tywin lannister,"You're my son. Oh, one more thing. You will not take that whore to court. Do you understand?"
2011-06-19,Season 1,Episode 10,Fire and Blood,daenerys targaryen,Ser Jorah?
2011-06-19,Season 1,Episode 10,Fire and Blood,jorah mormont,"Gently, gently."
2011-06-19,Season 1,Episode 10,Fire and Blood,daenerys targaryen,My son – where is he? l want him. Where is he?
2011-06-19,Season 1,Episode 10,Fire and Blood,jorah mormont,The boy did not live.
2011-06-19,Season 1,Episode 10,Fire and Blood,daenerys targaryen,Tell me.
2011-06-19,Season 1,Episode 10,Fire and Blood,jorah mormont,What is there to tell?
2011-06-19,Season 1,Episode 10,Fire and Blood,daenerys targaryen,How did my son die?
2011-06-19,Season 1,Episode 10,Fire and Blood,jorah mormont,"He never lived, my princess. The women say –"
2011-06-19,Season 1,Episode 10,Fire and Blood,daenerys targaryen,What do the women say?
2011-06-19,Season 1,Episode 10,Fire and Blood,jorah mormont,They say the child was –
2011-06-19,Season 1,Episode 10,Fire and Blood,mirri maz duur,"Monstrous, twisted. l pulled him out myself. He was scaled like a lizard, blind, with leather wings like the wings of a bat. When l touched him the skin fell from his bones. Inside he was full of graveworms. l warned you that only death can pay for life. You knew the price."
2011-06-19,Season 1,Episode 10,Fire and Blood,daenerys targaryen,Where is Khal Drogo? Show him to me. Show me what l bought with my son's life.
2011-06-19,Season 1,Episode 10,Fire and Blood,mirri maz duur,"As you command, lady. Come. l will take you to him."
2011-06-19,Season 1,Episode 10,Fire and Blood,jorah mormont,Time enough for that later –
2011-06-19,Season 1,Episode 10,Fire and Blood,daenerys targaryen,l want to see him now.
2011-06-19,Season 1,Episode 10,Fire and Blood,daenerys targaryen,The khalasar is gone.
2011-06-19,Season 1,Episode 10,Fire and Blood,jorah mormont,"A khal who cannot ride is no khal. The Dothraki follow only the strong. l'm sorry, my Princess."
2011-06-19,Season 1,Episode 10,Fire and Blood,daenerys targaryen,Drogo! My sun and stars. Why is he out here alone?
2011-06-19,Season 1,Episode 10,Fire and Blood,jorah mormont,"He seems to like the warmth, Princess."
2011-06-19,Season 1,Episode 10,Fire and Blood,mirri maz duur,"He lives. You asked for life, you paid for life."
2011-06-19,Season 1,Episode 10,Fire and Blood,daenerys targaryen,This is not life. When will he be as he was?
2011-06-19,Season 1,Episode 10,Fire and Blood,mirri maz duur,"When the sun rises in the west, sets in the east. When the seas go dry. When the mountains blow in the wind like leaves."
2011-06-19,Season 1,Episode 10,Fire and Blood,daenerys targaryen,Leave us.
2011-06-19,Season 1,Episode 10,Fire and Blood,jorah mormont,l don't want you alone with this sorceress.
2011-06-19,Season 1,Episode 10,Fire and Blood,daenerys targaryen,l have nothing more to fear from this woman. Go.
2011-06-19,Season 1,Episode 10,Fire and Blood,daenerys targaryen,You knew what l was buying and you knew the price.
2011-06-19,Season 1,Episode 10,Fire and Blood,mirri maz duur,lt was wrong of them to burn my temple. lt angered the Great Shepherd.
2011-06-19,Season 1,Episode 10,Fire and Blood,daenerys targaryen,This is not Godo s work. My child was innocent.
2011-06-19,Season 1,Episode 10,Fire and Blood,mirri maz duur,lnnocent? He would have been The Stallion Who Mounts The World. Now he will burn no cities. Now his khalasar will trample no nations into dust.
2011-06-19,Season 1,Episode 10,Fire and Blood,daenerys targaryen,l spoke for you. l saved you.
2011-06-19,Season 1,Episode 10,Fire and Blood,mirri maz duur,"Saved me? Three of those riders had already raped me before you saved me, girl. l saw my godo s house burn, there where l had healed men and women beyond counting. ln the streets l saw piles of heads, the head of the baker who makes my bread, the head of a young boy that l had cured of fever just three moons past. So tell me again exactly what it was that you saved?"
2011-06-19,Season 1,Episode 10,Fire and Blood,daenerys targaryen,Your life.
2011-06-19,Season 1,Episode 10,Fire and Blood,mirri maz duur,Why don't you take a look at your khal. Then you will see exactly what life is worth when all the rest has gone.
2011-06-19,Season 1,Episode 10,Fire and Blood,sam tarly,You can't!
2011-06-19,Season 1,Episode 10,Fire and Blood,jon snow,"Get out of my way, Sam."
2011-06-19,Season 1,Episode 10,Fire and Blood,sam tarly,They'll put out the word. They'll send out ravens. People will come after you. Do you know what happens to deserters?
2011-06-19,Season 1,Episode 10,Fire and Blood,jon snow,Better than you do.
2011-06-19,Season 1,Episode 10,Fire and Blood,sam tarly,What are you going to do?
2011-06-19,Season 1,Episode 10,Fire and Blood,jon snow,l'm gonna find my brother and put a sword through King Joffrey's throat.
2011-06-19,Season 1,Episode 10,Fire and Blood,sam tarly,You can't leave us now. We need you here.
2011-06-19,Season 1,Episode 10,Fire and Blood,jon snow,Move.
2011-06-19,Season 1,Episode 10,Fire and Blood,sam tarly,l won't let you go.
2011-06-19,Season 1,Episode 10,Fire and Blood,sam tarly,No.
2011-06-19,Season 1,Episode 10,Fire and Blood,jon snow,Hyah!
2011-06-19,Season 1,Episode 10,Fire and Blood,shae,Hand of the King?
2011-06-19,Season 1,Episode 10,Fire and Blood,tyrion lannister,So it would seem.
2011-06-19,Season 1,Episode 10,Fire and Blood,shae,And your father said you couldn't take anyone with you to King's Landing?
2011-06-19,Season 1,Episode 10,Fire and Blood,tyrion lannister,"No, he said l couldn't take with me to King's Landing. He was very specific on that point."
2011-06-19,Season 1,Episode 10,Fire and Blood,shae,He knew my name?
2011-06-19,Season 1,Episode 10,Fire and Blood,tyrion lannister,What?
2011-06-19,Season 1,Episode 10,Fire and Blood,shae,"He said, ""Don't bring Shae with you to King's Landing""?"
2011-06-19,Season 1,Episode 10,Fire and Blood,tyrion lannister,"l believe he used the word ""whore""."
2011-06-19,Season 1,Episode 10,Fire and Blood,shae,Are you ashamed of me? Are you afraid that l'm dancing around the court with my tits out?
2011-06-19,Season 1,Episode 10,Fire and Blood,shae,"I'm funny now? l'm Shae, the funny whore."
2011-06-19,Season 1,Episode 10,Fire and Blood,tyrion lannister,"My father's probably the most powerful man in the country. Certainly the richest. He has all Seven Kingdoms in his pockets. Everyone everywhere always has to do exactly what my father says. He's always been a cunt. l believe the ladies of the court could learn a great deal from a girl like you. Why don't you come with me, be the Hando s lady? Because the King needs a Hand and the Hand –"
2011-06-19,Season 1,Episode 10,Fire and Blood,shae,l know what a Hand needs.
2011-06-19,Season 1,Episode 10,Fire and Blood,jon snow,Ghost?
2011-06-19,Season 1,Episode 10,Fire and Blood,sam pyp and grenn,Hyah! Hyah! Hyah! Hyah!
2011-06-19,Season 1,Episode 10,Fire and Blood,grenn,Samwell!
2011-06-19,Season 1,Episode 10,Fire and Blood,pyp,ls he dead?
2011-06-19,Season 1,Episode 10,Fire and Blood,grenn,"No, he's not dead."
2011-06-19,Season 1,Episode 10,Fire and Blood,sam tarly,Did we get him?
2011-06-19,Season 1,Episode 10,Fire and Blood,grenn,"Come on, help me get him up."
2011-06-19,Season 1,Episode 10,Fire and Blood,pyp,Lucky you've got plenty of padding. We're taking you back to where you belong.
2011-06-19,Season 1,Episode 10,Fire and Blood,jon snow,l belong with my brother.
2011-06-19,Season 1,Episode 10,Fire and Blood,sam tarly,But we're your brothers now.
2011-06-19,Season 1,Episode 10,Fire and Blood,grenn,They'll kill you if they find out you've gone.
2011-06-19,Season 1,Episode 10,Fire and Blood,jon snow,They'll kill you if they know you came after me. Go back.
2011-06-19,Season 1,Episode 10,Fire and Blood,pyp,Sam told us everything. We're sorry about your father.
2011-06-19,Season 1,Episode 10,Fire and Blood,grenn,But it doesn't matter. You took the oath. You can't leave.
2011-06-19,Season 1,Episode 10,Fire and Blood,jon snow,l have to.
2011-06-19,Season 1,Episode 10,Fire and Blood,grenn,You can't. You said the words.
2011-06-19,Season 1,Episode 10,Fire and Blood,jon snow,I don't care about –
2011-06-19,Season 1,Episode 10,Fire and Blood,sam tarly,Hear my words and bear witness to my vow
2011-06-19,Season 1,Episode 10,Fire and Blood,jon snow,To hell with all of you.
2011-06-19,Season 1,Episode 10,Fire and Blood,pyp,Night gathers and now my watch begins. lt shall not end until my death. l shall live and die at my post.
2011-06-19,Season 1,Episode 10,Fire and Blood,grenn,l am the sword in the darkness –
2011-06-19,Season 1,Episode 10,Fire and Blood,sam pyp and grenn,"l am the sword in the darkness, the watcher on the walls, the shield that guards the realms of men. l pledge my life and honor to the Night's Watch, for this night and all nights to come.”"
2011-06-19,Season 1,Episode 10,Fire and Blood,daenerys targaryen,"Do you remember our first ride, my sun and stars? lf you are in there, if you haven't gone away, show me. You're a fighter. You've always been a fighter. l need you to fight now. l know you're very far away, but come back to me, my sun and stars."
2011-06-19,Season 1,Episode 10,Fire and Blood,daenerys targaryen,"When the sun rises in the west and sets in the east. Then you shall return to me, my sun and stars."
2011-06-19,Season 1,Episode 10,Fire and Blood,grand maester pycelle,"Kings? Oh, l can tell you all there is to know about kings. The thing you need to understand about kings is – For the past 67 years, l've known truly known more kings than any man alive. They're complicated men, but l know how to serve them. Yes, and keep on serving them. Aerys Targaryen. Of all the thousand thousand maladies the Gods visit on us, madness is the worst. He was a good man. Such a charmer. To watch him melt away before my eyes, consumed by dreams of fire and blood. Robert Baratheon was an entirely different animal – powerful man, great warrior, but alas - winning a kingdom and ruling a kingdom are rather different things. They say that if a man goes through life with his battle visor down, he can often be blind to the enemies at his side. Now l serve his son King Joffrey, may the Gods bless his reign."
2011-06-19,Season 1,Episode 10,Fire and Blood,grand maester pycelle,"He is a capable young man. Strong military mind. Stern. But sternness in defense of the realm is no vice. lt's far too soon to know what manner of king he will be, but l sense true greatness on the horizon for our new King. Mmm. True greatness."
2011-06-19,Season 1,Episode 10,Fire and Blood,ros,So what's the thing?
2011-06-19,Season 1,Episode 10,Fire and Blood,grand maester pycelle,What thing?
2011-06-19,Season 1,Episode 10,Fire and Blood,ros,"About kings. You said, ""The thing you need to understand about kings""."
2011-06-19,Season 1,Episode 10,Fire and Blood,grand maester pycelle,What? Things? What?
2011-06-19,Season 1,Episode 10,Fire and Blood,ros,"When you started, you… Never mind."
2011-06-19,Season 1,Episode 10,Fire and Blood,grand maester pycelle,"Let me see you out, my dear."
2011-06-19,Season 1,Episode 10,Fire and Blood,ros,lt's all right. No need.
2011-06-19,Season 1,Episode 10,Fire and Blood,grand maester pycelle,"Yes, yes. Till the next time. Right."
2011-06-19,Season 1,Episode 10,Fire and Blood,varys,"When you imagine yourself up there, how do you look? Does the crown fit? Do all the lords and ladies simper and bow, the ones who sneered at you for years?"
2011-06-19,Season 1,Episode 10,Fire and Blood,petyr baelish,lt's hard for them to simper and bow without heads.
2011-06-19,Season 1,Episode 10,Fire and Blood,varys,A man with great ambition and no morals… l wouldn't bet against you.
2011-06-19,Season 1,Episode 10,Fire and Blood,petyr baelish,"And what would you do, my friend, if you found yourself sitting up there?"
2011-06-19,Season 1,Episode 10,Fire and Blood,varys,l must be one of the few men in this city who doesn't want to be King.
2011-06-19,Season 1,Episode 10,Fire and Blood,petyr baelish,You must be one of the few men in the city who isn't a man.
2011-06-19,Season 1,Episode 10,Fire and Blood,varys,"Oh, you can do better than that."
2011-06-19,Season 1,Episode 10,Fire and Blood,petyr baelish,"When they castrated you, did they take the pillar with the stones? l've always wondered."
2011-06-19,Season 1,Episode 10,Fire and Blood,varys,Have you? Do you spend a lot of time wondering what's between my legs?
2011-06-19,Season 1,Episode 10,Fire and Blood,petyr baelish,l picture a gash. Like a woman's. ls that about right?
2011-06-19,Season 1,Episode 10,Fire and Blood,varys,"l am flattered, of course, to be pictured at all."
2011-06-19,Season 1,Episode 10,Fire and Blood,petyr baelish,"Must be strange for you, even after all these years… a man from another land, despised by most, feared by all."
2011-06-19,Season 1,Episode 10,Fire and Blood,varys,Am l? That is good to know. Do you lie awake at night fearing my gash?
2011-06-19,Season 1,Episode 10,Fire and Blood,petyr baelish,But you carry on whispering in one king's ear and then the next. l admire you.
2011-06-19,Season 1,Episode 10,Fire and Blood,varys,"And l admire you, Lord Baelish. A grasper from a minor House with a major talent for befriending powerful men – and women."
2011-06-19,Season 1,Episode 10,Fire and Blood,petyr baelish,"A useful talent, l'm sure you'd agree."
2011-06-19,Season 1,Episode 10,Fire and Blood,varys,So here we stand in mutual admiration and respect.
2011-06-19,Season 1,Episode 10,Fire and Blood,petyr baelish,Playing our roles.
2011-06-19,Season 1,Episode 10,Fire and Blood,varys,Serving a new King.
2011-06-19,Season 1,Episode 10,Fire and Blood,petyr baelish,Long may he reign. My king.
2011-06-19,Season 1,Episode 10,Fire and Blood,varys,My king.
2011-06-19,Season 1,Episode 10,Fire and Blood,joffrey lannister,My lords. Shall we begin?
2011-06-19,Season 1,Episode 10,Fire and Blood,yoren,"You're Arry now, hear me? Arry the orphan boy. No one asks an orphan too many questions, ‘cause nobody gives three shits. What's your name?"
2011-06-19,Season 1,Episode 10,Fire and Blood,arya stark,Arry.
2011-06-19,Season 1,Episode 10,Fire and Blood,yoren,"You've a long way to travel, and in bad company. l've 20 this time – men and boys all bound for the Wall. Your lord father gave me the pick of the dungeons, and l didn't find no little lordlings down there. This lot – half of them would turn you over to the King quick as spit for a pardon. And the other half would do the same, except they'd rape you first. So keep to yourself – and when you piss, do it in the woods alone. You stay with this lot, boy. And stay or l'll lock you in the back of the wagon with these three."
2011-06-19,Season 1,Episode 10,Fire and Blood,hot pie,"Watch yourself, midget."
2011-06-19,Season 1,Episode 10,Fire and Blood,lommy greenhands,"He's got a sword, this one."
2011-06-19,Season 1,Episode 10,Fire and Blood,hot pie,What's a gutter rat like you doing with a sword?
2011-06-19,Season 1,Episode 10,Fire and Blood,lommy greenhands,Maybe he's a little squire.
2011-06-19,Season 1,Episode 10,Fire and Blood,hot pie,He ain't no squire. Look at him. He looks like a girl. l bet he stole that sword.
2011-06-19,Season 1,Episode 10,Fire and Blood,lommy greenhands,Let's have a look.
2011-06-19,Season 1,Episode 10,Fire and Blood,hot pie,l could use me a sword like that.
2011-06-19,Season 1,Episode 10,Fire and Blood,lommy greenhands,Take it off him.
2011-06-19,Season 1,Episode 10,Fire and Blood,hot pie,"Give it here, midget."
2011-06-19,Season 1,Episode 10,Fire and Blood,lommy greenhands,Look at him! You'd better give Hot Pie the sword. l've seen him kick a boy to death.
2011-06-19,Season 1,Episode 10,Fire and Blood,hot pie,l knocked him down and l kicked him in the balls and l kept kicking him until he was dead. l kicked him all to pieces. You better give me that sword!
2011-06-19,Season 1,Episode 10,Fire and Blood,arya stark,You want it? l'll give it to you. l already killed one fat boy. l bet you never killed anyone. l bet you're a liar. But l'm not. l'm good at killing fat boys. l like killing fat boys.
2011-06-19,Season 1,Episode 10,Fire and Blood,gendry baratheon,"Your like picking on the little ones, do you? l've been hammering an anvil these past 10 years. When l hit that steel, it sings. Are you gonna sing when l hit you? This is castle-forged steel. Where'd you steal it?"
2011-06-19,Season 1,Episode 10,Fire and Blood,arya stark,lt was a gift.
