Release Date,Season,Episode,Episode Title,Name,Sentence
2014-04-06,Season 4,Episode 1,Two Swords,alliser thorne,No? You put your sword through a brother of the Night's Watch. What do you call that?
2014-04-06,Season 4,Episode 1,Two Swords,alliser thorne,Don't talk about the Halfhand as if you knew him. He was my brother.
2014-04-06,Season 4,Episode 1,Two Swords,alliser thorne,There's a difference between sneaking off to the Mole's Town brothel and sleeping with the enemy.
2014-04-06,Season 4,Episode 1,Two Swords,alliser thorne,Impossible. You can't get 50 wildlings together before they start killing each other.
2014-04-06,Season 4,Episode 1,Two Swords,alliser thorne,"I am acting commander here, Maester Aemon."
2014-04-06,Season 4,Episode 1,Two Swords,alliser thorne,And I don't trust the bastard.
2014-04-06,Season 4,Episode 1,Two Swords,alliser thorne,And you always know when a man's telling a lie? How did you acquire this magical power?
2014-04-20,Season 4,Episode 3,Breaker of Chains,alliser thorne,"There he is, Sam the Slayer."
2014-04-20,Season 4,Episode 3,Breaker of Chains,alliser thorne,"If we go after them, we'll be giving them what they want. They want to draw us out, pick us off a few at a time."
2014-04-20,Season 4,Episode 3,Breaker of Chains,alliser thorne,"You're a champion of the common people, Lord Snow. What do you say to Brother Pyp's proposition?"
2014-04-20,Season 4,Episode 3,Breaker of Chains,alliser thorne,We need to shore up Castle Black and we need to defend the Wall. That is our job.
2014-04-27,Season 4,Episode 4,Oathkeeper,alliser thorne,Lord Snow. What do you think you're doing?
2014-04-27,Season 4,Episode 4,Oathkeeper,alliser thorne,And that someone isn't you. Go find a chamber pot to empty. Go on. Do it. You traitor's bastard. Give me an excuse. Mormont's not hereto protect you now.
2014-04-27,Season 4,Episode 4,Oathkeeper,alliser thorne,Get back to work. Now! I said now!
2014-04-27,Season 4,Episode 4,Oathkeeper,alliser thorne,You think I care if they like me? We're at war.
2014-04-27,Season 4,Episode 4,Oathkeeper,alliser thorne,"Come on, get on with it. What are you waiting for? Summer?"
2014-04-27,Season 4,Episode 4,Oathkeeper,alliser thorne,"Your foray to Craster's Keep, I'll sanction it. But I won't order anyone to go with you. Volunteers only."
2015-04-24,Season 6,Episode 1,The Red Woman,alliser thorne,You all know why you're here Jon Snow is dead
2015-04-24,Season 6,Episode 1,The Red Woman,alliser thorne,I did
2015-04-24,Season 6,Episode 1,The Red Woman,alliser thorne,And Bowen Marsh and Othell Yarwyck and the other officers in this castle
2015-04-24,Season 6,Episode 1,The Red Woman,alliser thorne,You're right!
2015-04-24,Season 6,Episode 1,The Red Woman,alliser thorne,"We've committed treason, all of us Jon Snow was my Lord Commander I had no love for him That was no secret But I never once disobeyed an order Loyalty is the foundation on which the Night's Watch is built, and the Watch means everything to me I have given my life, we have all given our lives to the Night's Watch Jon Snow was going to destroy the Night's Watch He let the wildlings through our gates, as no Lord Commander has ever done before He gave them the very land on which they reaved and raped and murdered Lord Commander Snow did what he thought was right, I've no doubt about that And what he thought was right would have been the end of us He thrust a terrible choice upon us, and we made it"
2015-04-24,Season 6,Episode 1,The Red Woman,alliser thorne,"Ser Davos, we have no cause to fight We are both anointed knights"
2015-04-24,Season 6,Episode 1,The Red Woman,alliser thorne,"I will grant amnesty to all brothers who thrown down their arms before nightfall And you, Ser Davos, I will allow you to travel south, a free man with a fresh horse"
2015-04-24,Season 6,Episode 1,The Red Woman,alliser thorne,What?
2015-04-24,Season 6,Episode 1,The Red Woman,alliser thorne,"We'll give you food You can bring the Red Woman with you if you like Or you can leave her here with us, whichever you choose But surrender by nightfall or this ends with blood"
2016-05-01,Season 6,Episode 2,Home,alliser thorne,"It's time, Ser Davos Open the door and the men inside can rejoin their brothers in peace We'll even set the wolf free north of the Wall where it belongs Nobody needs to die tonight"
2016-05-01,Season 6,Episode 2,Home,alliser thorne,Come on
2016-05-01,Season 6,Episode 2,Home,alliser thorne,Attack!
2016-05-01,Season 6,Episode 2,Home,alliser thorne,"Fight, you cowards!"
2016-05-01,Season 6,Episode 2,Home,alliser thorne,You fucking traitor
2016-05-01,Season 6,Episode 2,Home,alliser thorne,For thousands of years the Night's Watch has held Castle Black against the Wildlings
