Release Date,Season,Episode,Episode Title,Name,Sentence
2012-05-13,Season 2,Episode 7,A Man Without Honor,tywin lannister,M'lord.
2012-05-13,Season 2,Episode 7,A Man Without Honor,tywin lannister,"Lowborn girls say ""m'lord,"" not ""my lord. "" If you're going to pose as a commoner, you should do it properly."
2012-05-13,Season 2,Episode 7,A Man Without Honor,tywin lannister,You're too smart for your own good. Has anyone told you that?
2012-05-13,Season 2,Episode 7,A Man Without Honor,tywin lannister,Go on.
2012-05-20,Season 2,Episode 8,The Prince of Winterfell,tywin lannister,Surrender the Iron Throne?
2012-05-20,Season 2,Episode 8,The Prince of Winterfell,tywin lannister,"No, a king who runs will not be king for long. He's a Lannister. He'll stand and fight. Stannis, two days from the capital and the wolf at my doorstep."
2012-05-20,Season 2,Episode 8,The Prince of Winterfell,tywin lannister,"Ha! The last time the scouts assured us of Stark's movement, he lured us into a trap. Which is why my son is his prisoner."
2012-05-20,Season 2,Episode 8,The Prince of Winterfell,tywin lannister,Too close to Casterly Rock.
2012-05-20,Season 2,Episode 8,The Prince of Winterfell,tywin lannister,He's a boy and he's never lost a battle. He'll risk anything at any time because he doesn't know enough to be afraid.
2012-05-20,Season 2,Episode 8,The Prince of Winterfell,tywin lannister,"We'll ride at nightfall. I want a full night's march before he knows we're on the move. Clegane, you'll maintain a garrison here at Harrenhal. Track down this brotherhood and destroy them. The girl has proven herself a good servant. She'll stay on with you. See that he doesn't get drunk in the evenings. He's poor company when he's sober, but he's better at his work."
2012-05-27,Season 2,Episode 9,Blackwater,tywin lannister,The battle is over. We have won.
2012-06-03,Season 2,Episode 10,Valar Morghulis,tywin lannister,"Thank you, Your Grace."
2013-03-31,Season 3,Episode 1,Valar Dohaeris,tywin lannister,Am I enjoying it?
2013-03-31,Season 3,Episode 1,Valar Dohaeris,tywin lannister,Yes. I heard how happy you were.
2013-03-31,Season 3,Episode 1,Valar Dohaeris,tywin lannister,blows on his paper to dry the ink.
2013-03-31,Season 3,Episode 1,Valar Dohaeris,tywin lannister,You brought a whore into my bed.
2013-03-31,Season 3,Episode 1,Valar Dohaeris,tywin lannister,"I sent you here to advise the king. I gave you real power and authority. You chose to spend your days as you always have, bedding harlots and drinking with thieves."
2013-03-31,Season 3,Episode 1,Valar Dohaeris,tywin lannister,"What do you want, Tyrion?"
2013-03-31,Season 3,Episode 1,Valar Dohaeris,tywin lannister,Maester Pycelle assured me your wounds were not fatal.
2013-03-31,Season 3,Episode 1,Valar Dohaeris,tywin lannister,"Jugglers and singers require applause. You are a Lannister. Do you think I demanded a garland of roses every time I suffered a wound on a battlefield? Hmm? Now, I have seven kingdoms to look after and three of them are in open rebellion. So tell me what you want."
2013-03-31,Season 3,Episode 1,Valar Dohaeris,tywin lannister,You want Casterly Rock?
2013-03-31,Season 3,Episode 1,Valar Dohaeris,tywin lannister,"We'll find you accommodations more suited to your name and as a reward for your accomplishments during the battle of Blackwater Bay. And when the time is right, you will be given a position fit for your talents so that you can serve your family and protect our legacy. And if you serve faithfully, you will be rewarded with a suitable wife. And I would let myself be consumed by maggots before mocking the family name and making you heir to Casterly Rock."
2013-03-31,Season 3,Episode 1,Valar Dohaeris,tywin lannister,"Why? You ask that? You, who killed your mother to come into the world? You are an ill-made, spiteful little creature full of envy, lust, and low cunning. Men's laws give you the right to bear my name and display my colors since I cannot prove that you are not mine. And to teach me humility, the gods have condemned me to watch you waddle about wearing that proud lion that was my father's sigil and his father's before him. But neither gods nor men will ever compel me to let you turn Casterly Rock into your whorehouse. Go, now. Speak no more of your rights to Casterly Rock. Go."
2013-03-31,Season 3,Episode 1,Valar Dohaeris,tywin lannister,"Oh, one more thing. The next whore I catch in your bed, I'll hang."
2013-04-14,Season 3,Episode 3,Walk of Punishment,tywin lannister,What news of Jaime?
2013-04-14,Season 3,Episode 3,Walk of Punishment,tywin lannister,"Twenty thousand unwashed Northerns have known about his escape for weeks. Collectively, you control more spies and informants than the rest of the world combined. Do you mean to tell me that none of you has any notion of where he is?"
2013-04-14,Season 3,Episode 3,Walk of Punishment,tywin lannister,"Try harder. What do we have, then?"
2013-04-14,Season 3,Episode 3,Walk of Punishment,tywin lannister,"Well, let him have it. The name suits our purposes far more than that useless pile of rubble. The Lord of Harrenhal will make a worthy suitor for the widow Arryn."
2013-04-14,Season 3,Episode 3,Walk of Punishment,tywin lannister,You'll leave for the Eyrie as soon as possible and bring Lysa Arryn into the fold. Then the young wolf can add his own aunt to the list of people who have taken up arms against him.
2013-04-14,Season 3,Episode 3,Walk of Punishment,tywin lannister,Fully agreed. Which is why I'm naming you new Master of Coin.
2013-04-14,Season 3,Episode 3,Walk of Punishment,tywin lannister,It would appear to be a position that best suits your talents.
2013-04-28,Season 3,Episode 5,Kissed by Fire,tywin lannister,You're late.
2013-04-28,Season 3,Episode 5,Kissed by Fire,tywin lannister,"Our business concerns her, too. Sit."
2013-04-28,Season 3,Episode 5,Kissed by Fire,tywin lannister,Never mind that now. We have something important to discuss.
2013-04-28,Season 3,Episode 5,Kissed by Fire,tywin lannister,Your sister has learned that your new friends the Tyrells are plotting to marry Sansa Stark to Ser Loras.
2013-04-28,Season 3,Episode 5,Kissed by Fire,tywin lannister,Your jokes are not appreciated.
2013-04-28,Season 3,Episode 5,Kissed by Fire,tywin lannister,"I bring them into the royal fold and this is how they repay me, by trying to steal the key to the North out from under me."
2013-04-28,Season 3,Episode 5,Kissed by Fire,tywin lannister,The Karstarks have marched home. The young wolf has lost half his army. His days are numbered. Theon Greyjoy murdered both his brothers. That makes Sansa Stark the heir to Winterfell. And I am not about to hand her over to the Tyrells.
2013-04-28,Season 3,Episode 5,Kissed by Fire,tywin lannister,There's nothing to refuse. This is a plot. Plots are not public knowledge. And the Tyrells won't carry this one out until after Joffrey's wedding. We need to act first and kill this union in its crib.
2013-04-28,Season 3,Episode 5,Kissed by Fire,tywin lannister,We find Sansa Stark a different husband.
2013-04-28,Season 3,Episode 5,Kissed by Fire,tywin lannister,I can and I do.
2013-04-28,Season 3,Episode 5,Kissed by Fire,tywin lannister,"Do you intend on mistreating her? The girl's happiness is not my concern, nor should it be yours."
2013-04-28,Season 3,Episode 5,Kissed by Fire,tywin lannister,"There, you see? You will wed her, bed her, and put a child in her. Surely you're capable of that."
2013-04-28,Season 3,Episode 5,Kissed by Fire,tywin lannister,You wanted to be rewarded for your valor in battle. Sansa Stark is a finer reward than you could ever dare hope for. And it is past time you were wed.
2013-04-28,Season 3,Episode 5,Kissed by Fire,tywin lannister,Only too well.
2013-04-28,Season 3,Episode 5,Kissed by Fire,tywin lannister,Tyrion will do as he's bid. As will you.
2013-04-28,Season 3,Episode 5,Kissed by Fire,tywin lannister,You'll marry Ser Loras.
2013-04-28,Season 3,Episode 5,Kissed by Fire,tywin lannister,"The boy is heir to Highgarden. Tyrion will secure the North, you will secure the Reach."
2013-04-28,Season 3,Episode 5,Kissed by Fire,tywin lannister,"Yes, you will. You're still fertile. You need to marry again and breed."
2013-04-28,Season 3,Episode 5,Kissed by Fire,tywin lannister,You're my daughter! You will do as I command and you will marry Loras Tyrell and put an end to the disgusting rumors about you once and for all.
2013-04-28,Season 3,Episode 5,Kissed by Fire,tywin lannister,Not another word. My children. You've disgraced the Lannister name for far too long.
2013-05-05,Season 3,Episode 6,The Climb,tywin lannister,Why?
2013-05-05,Season 3,Episode 6,The Climb,tywin lannister,"Is rich, the most beautiful woman in all seven kingdoms and the mother of the king."
2013-05-05,Season 3,Episode 6,The Climb,tywin lannister,Old?
2013-05-05,Season 3,Episode 6,The Climb,tywin lannister,"The years punish us as well, I promise you that. My stomach remains quite strong, however. The only thing that might turn it are details of your grandson's nocturnal activities. Do you deny them?"
2013-05-05,Season 3,Episode 6,The Climb,tywin lannister,And a boy with his affliction should be grateful for the opportunity to marry the most beautiful woman in the kingdoms and remove the stain from his name.
2013-05-05,Season 3,Episode 6,The Climb,tywin lannister,Of course.
2013-05-05,Season 3,Episode 6,The Climb,tywin lannister,No.
2013-05-05,Season 3,Episode 6,The Climb,tywin lannister,Never.
2013-05-05,Season 3,Episode 6,The Climb,tywin lannister,Perhaps Highgarden has a high tolerance for unnatural behavior.
2013-05-05,Season 3,Episode 6,The Climb,tywin lannister,I will not breathe further life into a malicious lie by discussing it.
2013-05-05,Season 3,Episode 6,The Climb,tywin lannister,I don't care what people believe. And neither do you.
2013-05-05,Season 3,Episode 6,The Climb,tywin lannister,"Now, if the rumors about my children were true, then Joffrey is no king at all and House Tyrell is throwing its prized flower into the dirt."
2013-05-05,Season 3,Episode 6,The Climb,tywin lannister,The uncertainty makes you uncomfortable. All right. I'll remove it for you.
2013-05-05,Season 3,Episode 6,The Climb,tywin lannister,"If you refuse to marry Loras to Cersei, I will name him to the Kingsguard. I'm sure you're familiar with the Kingsguard vows. He will never marry. He will never have children."
2013-05-05,Season 3,Episode 6,The Climb,tywin lannister,The Tyrell name will fade. And Highgarden will go to the children of Joffrey and Margaery.
2013-05-05,Season 3,Episode 6,The Climb,tywin lannister,"I would have my grandson protected by a skilled warrior who takes his vows seriously. So, shall I draw up the order? Or do you consent to this marriage?"
2013-05-12,Season 3,Episode 7,The Bear and the Maiden Fair,tywin lannister,Your Grace.
2013-05-12,Season 3,Episode 7,The Bear and the Maiden Fair,tywin lannister,You wanted to speak to me?
2013-05-12,Season 3,Episode 7,The Bear and the Maiden Fair,tywin lannister,"You're welcome to attend the meetings of your small council, Your Grace. Any or all of them."
2013-05-12,Season 3,Episode 7,The Bear and the Maiden Fair,tywin lannister,Of course.
2013-05-12,Season 3,Episode 7,The Bear and the Maiden Fair,tywin lannister,"I have, yes."
2013-05-12,Season 3,Episode 7,The Bear and the Maiden Fair,tywin lannister,"The Tower of the Hand is where I work. To walk from there to here would take time, time I could otherwise spend productively."
2013-05-12,Season 3,Episode 7,The Bear and the Maiden Fair,tywin lannister,We could arrange to have you carried.
2013-05-12,Season 3,Episode 7,The Bear and the Maiden Fair,tywin lannister,Where did you hear about this?
2013-05-12,Season 3,Episode 7,The Bear and the Maiden Fair,tywin lannister,Apparently so.
2013-05-12,Season 3,Episode 7,The Bear and the Maiden Fair,tywin lannister,"When I was Hand of the King under your father's predecessor, the skulls of all the Targaryen dragons were kept in this room. The skull of the last of them was right here. It was the size of an apple."
2013-05-12,Season 3,Episode 7,The Bear and the Maiden Fair,tywin lannister,"Yes, and the creature to whom it belonged died 300 years ago. Curiosities on the far side of the world are no threat to us."
2013-05-12,Season 3,Episode 7,The Bear and the Maiden Fair,tywin lannister,Because we have been told as much by the many experts who serve the realm by counseling the king on matters about which he knows nothing.
2013-05-12,Season 3,Episode 7,The Bear and the Maiden Fair,tywin lannister,You are being counseled at this very moment.
2013-05-12,Season 3,Episode 7,The Bear and the Maiden Fair,tywin lannister,"From now on, I will see to it that you are appropriately consulted on important matters whenever necessary. Your Grace."
2013-05-19,Season 3,Episode 8,Second Sons,tywin lannister,You seem rather drunk.
2013-05-19,Season 3,Episode 8,Second Sons,tywin lannister,"This isn't about your wedding. Renly Baratheon had a wedding. Your wife needs a child, a Lannister child, as soon as possible."
2013-05-19,Season 3,Episode 8,Second Sons,tywin lannister,"If you're going to give her one, you need to perform."
2013-05-19,Season 3,Episode 8,Second Sons,tywin lannister,More than once.
2013-05-19,Season 3,Episode 8,Second Sons,tywin lannister,"You can drink, you can joke, you can engage in juvenile attempts to make your father uncomfortable, but you will do your duty."
2013-05-19,Season 3,Episode 8,Second Sons,tywin lannister,"I believe we can dispense with the bedding, Your Grace. I'm sure Tyrion did not mean to threaten the king."
2013-05-19,Season 3,Episode 8,Second Sons,tywin lannister,"Your uncle is clearly quite drunk, Your Grace."
2013-06-09,Season 3,Episode 10,Mhysa,tywin lannister,"Any man who must say, 'I am the king' is no true king. I'll make sure you understand that when I've won your war for you."
2013-06-09,Season 3,Episode 10,Mhysa,tywin lannister,The king is tired. See him to his chambers.
2013-06-09,Season 3,Episode 10,Mhysa,tywin lannister,"Grand Maester, perhaps some essence of nightshade to help him sleep."
2013-06-09,Season 3,Episode 10,Mhysa,tywin lannister,Not you.
2013-06-09,Season 3,Episode 10,Mhysa,tywin lannister,You're a fool if you believe he's the most powerful man in Westeros.
2013-06-09,Season 3,Episode 10,Mhysa,tywin lannister,You really think a crown gives you power?
2013-06-09,Season 3,Episode 10,Mhysa,tywin lannister,Mm-hmm.
2013-06-09,Season 3,Episode 10,Mhysa,tywin lannister,Which he got from me. Do you disapprove?
2013-06-09,Season 3,Episode 10,Mhysa,tywin lannister,But to slaughter them at a wedding. Explain to me why it is more noble to kill ten thousand men in battle than a dozen at dinner.
2013-06-09,Season 3,Episode 10,Mhysa,tywin lannister,"To end the war. To protect the family. Do you want to write a song for the dead Starks? Go ahead, write one. I'm in this world a little while longer to defend the Lannisters, to defend my blood."
2013-06-09,Season 3,Episode 10,Mhysa,tywin lannister,Good. Let them remember what happens when they march on the south. All the Stark men are dead. Winterfell is a ruin. Roose Bolton will be named Warden of the North until your son by Sansa comes of age.
2013-06-09,Season 3,Episode 10,Mhysa,tywin lannister,I believe you still have some work to do on that score.
2013-06-09,Season 3,Episode 10,Mhysa,tywin lannister,"One way or another, you will get that girl pregnant."
2013-06-09,Season 3,Episode 10,Mhysa,tywin lannister,Shall I explain to you in one easy lesson how the world works?
2013-06-09,Season 3,Episode 10,Mhysa,tywin lannister,The house that puts family first will always defeat the house that puts the whims and wishes of its sons and daughters first. A good man does everything in his power to better his family's position regardless of his own selfish desires.
2013-06-09,Season 3,Episode 10,Mhysa,tywin lannister,Does that amuse you?
2013-06-09,Season 3,Episode 10,Mhysa,tywin lannister,"Easy for me, is it?"
2013-06-09,Season 3,Episode 10,Mhysa,tywin lannister,"The day that you were born. I wanted to carry you into the sea and let the waves wash you away. Instead, I let you live. And I brought you as my son. Because you're a Lannister."
2014-04-06,Season 4,Episode 1,Two Swords,tywin lannister,Mm-hmm.
2014-04-06,Season 4,Episode 1,Two Swords,tywin lannister,It is.
